,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,LongLeggedDojiFlag
15,1981-01-06 00:00:00-05:00,0.11246660850514706,0.11246660850514706,0.11203239858150484,0.11203239858150482,45158400,0.0,0.0,1.0
16,1981-01-07 00:00:00-05:00,0.1076903393286399,0.1076903393286399,0.10725612938404083,0.10725612938404083,55686400,0.0,0.0,1.0
17,1981-01-08 00:00:00-05:00,0.10551928809810458,0.10551928809810458,0.105085089802742,0.105085089802742,39827200,0.0,0.0,1.0
18,1981-01-09 00:00:00-05:00,0.11072977632284164,0.11116398623047279,0.11072977632284164,0.11072977632284164,21504000,0.0,0.0,1.0
19,1981-01-12 00:00:00-05:00,0.1107297371102991,0.1107297371102991,0.1098613291978836,0.1098613291978836,23699200,0.0,0.0,1.0
20,1981-01-13 00:00:00-05:00,0.10638766468570388,0.10638766468570388,0.10595345497131349,0.10595345497131348,23049600,0.0,0.0,1.0
21,1981-01-14 00:00:00-05:00,0.10638771951198578,0.10682192945014368,0.10638771951198578,0.10638771951198578,14291200,0.0,0.0,1.0
22,1981-01-15 00:00:00-05:00,0.10855873674154282,0.10942714485562348,0.10855873674154282,0.10855873674154282,14067200,0.0,0.0,1.0
23,1981-01-16 00:00:00-05:00,0.10812455172509428,0.10812455172509428,0.10769034177064896,0.10769034177064896,13395200,0.0,0.0,1.0
24,1981-01-19 00:00:00-05:00,0.11420337110757828,0.11463758078219675,0.11420337110757828,0.11420337110757828,41574400,0.0,0.0,1.0
25,1981-01-20 00:00:00-05:00,0.11116398623047279,0.11116398623047279,0.11072977632284164,0.11072977632284164,30083200,0.0,0.0,1.0
26,1981-01-21 00:00:00-05:00,0.11290080100297928,0.11376920912090889,0.11290080100297928,0.11290080100297928,15904000,0.0,0.0,1.0
27,1981-01-22 00:00:00-05:00,0.11420337110757828,0.11507179045681523,0.11420337110757828,0.11420337110757828,35548800,0.0,0.0,1.0
28,1981-01-23 00:00:00-05:00,0.11420341325933632,0.1146376230942189,0.11376920342445375,0.11376920342445374,11222400,0.0,0.0,1.0
29,1981-01-26 00:00:00-05:00,0.11246660850514706,0.11246660850514706,0.11203239858150484,0.11203239858150482,24640000,0.0,0.0,1.0
30,1981-01-27 00:00:00-05:00,0.11203235940483777,0.11203235940483777,0.11116395145654678,0.11116395145654678,23699200,0.0,0.0,1.0
31,1981-01-28 00:00:00-05:00,0.10812455172509428,0.10812455172509428,0.10769034177064896,0.10769034177064896,28156800,0.0,0.0,1.0
32,1981-01-29 00:00:00-05:00,0.10421666998402364,0.10421666998402364,0.10378246009349823,0.10378246009349823,43904000,0.0,0.0,1.0
33,1981-01-30 00:00:00-05:00,0.09900541105982341,0.09900541105982341,0.09813699126243591,0.09813699126243591,46188800,0.0,0.0,1.0
34,1981-02-02 00:00:00-05:00,0.09292649385245313,0.09292649385245313,0.09249228984117508,0.09249228984117508,23766400,0.0,0.0,1.0
35,1981-02-03 00:00:00-05:00,0.09596594423055649,0.096400148237801,0.09596594423055649,0.09596594423055649,19152000,0.0,0.0,1.0
36,1981-02-04 00:00:00-05:00,0.09943961352109909,0.09987381179199903,0.09943961352109909,0.09943961352109909,27865600,0.0,0.0,1.0
37,1981-02-05 00:00:00-05:00,0.09943961352109909,0.10030802165821678,0.09943961352109909,0.09943961352109909,7929600,0.0,0.0,1.0
38,1981-02-06 00:00:00-05:00,0.09987378865480424,0.10030799842043107,0.09987378865480424,0.09987378865480423,13865600,0.0,0.0,1.0
39,1981-02-09 00:00:00-05:00,0.09553172827757181,0.09553172827757181,0.0946633145213127,0.09466331452131271,16755200,0.0,0.0,1.0
40,1981-02-10 00:00:00-05:00,0.0946633145213127,0.09509752429827112,0.0946633145213127,0.09466331452131271,18345600,0.0,0.0,1.0
41,1981-02-11 00:00:00-05:00,0.0920580914849971,0.0920580914849971,0.09162388741970062,0.09162388741970062,13843200,0.0,0.0,1.0
42,1981-02-12 00:00:00-05:00,0.09118969697973743,0.09118969697973743,0.09075471013784409,0.09075471013784409,14560000,0.0,0.0,1.0
43,1981-02-13 00:00:00-05:00,0.0894520770755891,0.0894520770755891,0.08858366310596467,0.08858366310596466,11155200,0.0,0.0,1.0
44,1981-02-17 00:00:00-05:00,0.09075471013784409,0.09118969697973743,0.09075471013784409,0.09075471013784409,12275200,0.0,0.0,1.0
45,1981-02-18 00:00:00-05:00,0.0946633145213127,0.09553172827757181,0.0946633145213127,0.09466331452131271,19241600,0.0,0.0,1.0
46,1981-02-19 00:00:00-05:00,0.0894520779297803,0.0894520779297803,0.08901786804199217,0.08901786804199219,22310400,0.0,0.0,1.0
47,1981-02-20 00:00:00-05:00,0.0846757937789988,0.0846757937789988,0.084241583943367,0.084241583943367,24371200,0.0,0.0,1.0
48,1981-02-23 00:00:00-05:00,0.08554419875144958,0.08597840857132849,0.08554419875144958,0.08554419875144958,14112000,0.0,0.0,1.0
49,1981-02-24 00:00:00-05:00,0.08337317062809702,0.08337317062809702,0.0825047567486763,0.0825047567486763,16979200,0.0,0.0,1.0
50,1981-02-25 00:00:00-05:00,0.0877152606844902,0.08814946482763798,0.0877152606844902,0.0877152606844902,19488000,0.0,0.0,1.0
51,1981-02-26 00:00:00-05:00,0.08901786804199217,0.0894520779297803,0.08901786804199217,0.08901786804199219,10841600,0.0,0.0,1.0
52,1981-02-27 00:00:00-05:00,0.09205808490514755,0.09292649877132952,0.09205808490514755,0.09205808490514755,14761600,0.0,0.0,1.0
53,1981-03-02 00:00:00-05:00,0.09249228984117508,0.09292649385245313,0.09249228984117508,0.09249228984117508,11760000,0.0,0.0,1.0
54,1981-03-03 00:00:00-05:00,0.0916238324816296,0.0916238324816296,0.09118962287902832,0.09118962287902832,16172800,0.0,0.0,1.0
55,1981-03-04 00:00:00-05:00,0.09075466443746544,0.09075466443746544,0.09032046049833296,0.09032046049833298,13708800,0.0,0.0,1.0
56,1981-03-05 00:00:00-05:00,0.09032047280885773,0.09032047280885773,0.08988626301288605,0.08988626301288605,5376000,0.0,0.0,1.0
57,1981-03-06 00:00:00-05:00,0.08988628201990922,0.08988628201990922,0.08901786804199217,0.08901786804199219,11603200,0.0,0.0,1.0
58,1981-03-09 00:00:00-05:00,0.08250475584879398,0.08250475584879398,0.08207055181264877,0.08207055181264877,15321600,0.0,0.0,1.0
59,1981-03-10 00:00:00-05:00,0.07859610672358255,0.07859610672358255,0.07816190272569656,0.07816190272569656,28380800,0.0,0.0,1.0
60,1981-03-11 00:00:00-05:00,0.07599086708568444,0.07599086708568444,0.07512245327234268,0.07512245327234268,29859200,0.0,0.0,1.0
61,1981-03-12 00:00:00-05:00,0.07816190272569656,0.07859610672358255,0.07816190272569656,0.07816190272569656,59248000,0.0,0.0,1.0
62,1981-03-13 00:00:00-05:00,0.07772771935086117,0.07772771935086117,0.0772935152053833,0.0772935152053833,231302400,0.0,0.0,1.0
63,1981-03-16 00:00:00-05:00,0.08033370971679688,0.08120212343155678,0.08033370971679688,0.08033370971679688,37228800,0.0,0.0,1.0
64,1981-03-17 00:00:00-05:00,0.084241583943367,0.08510999781697211,0.084241583943367,0.084241583943367,43747200,0.0,0.0,1.0
65,1981-03-18 00:00:00-05:00,0.08945208787918091,0.0903205019536882,0.08945208787918091,0.08945208787918091,36937600,0.0,0.0,1.0
66,1981-03-19 00:00:00-05:00,0.0890178671919473,0.0890178671919473,0.08858366310596467,0.08858366310596466,37811200,0.0,0.0,1.0
67,1981-03-20 00:00:00-05:00,0.08945208787918091,0.0903205019536882,0.08945208787918091,0.08945208787918091,14604800,0.0,0.0,1.0
68,1981-03-23 00:00:00-05:00,0.0929265096783638,0.09379492364647385,0.0929265096783638,0.0929265096783638,22019200,0.0,0.0,1.0
69,1981-03-24 00:00:00-05:00,0.09292649385245313,0.09292649385245313,0.09249228984117508,0.09249228984117508,28156800,0.0,0.0,1.0
70,1981-03-25 00:00:00-05:00,0.09162390693517752,0.09162390693517752,0.09075471013784409,0.09075471013784409,7056000,0.0,0.0,1.0
71,1981-03-26 00:00:00-05:00,0.0894520779297803,0.0894520779297803,0.08901786804199217,0.08901786804199219,12275200,0.0,0.0,1.0
72,1981-03-27 00:00:00-05:00,0.08641262266144786,0.08641262266144786,0.0859784185886383,0.0859784185886383,12252800,0.0,0.0,1.0
73,1981-03-30 00:00:00-05:00,0.0859784185886383,0.08684683253191638,0.0859784185886383,0.0859784185886383,9900800,0.0,0.0,1.0
74,1981-03-31 00:00:00-05:00,0.08597843775460591,0.08597843775460591,0.08511002361774445,0.08511002361774445,15993600,0.0,0.0,1.0
75,1981-04-01 00:00:00-05:00,0.0846757937789988,0.0846757937789988,0.084241583943367,0.084241583943367,34070400,0.0,0.0,1.0
76,1981-04-02 00:00:00-05:00,0.09162388741970062,0.0920580914849971,0.09162388741970062,0.09162388741970062,31404800,0.0,0.0,1.0
77,1981-04-03 00:00:00-05:00,0.09205808490514755,0.09249229473706777,0.09205808490514755,0.09205808490514755,16486400,0.0,0.0,1.0
78,1981-04-06 00:00:00-05:00,0.09075466443746544,0.09075466443746544,0.09032046049833296,0.09032046049833298,22803200,0.0,0.0,1.0
79,1981-04-07 00:00:00-05:00,0.08988629201760463,0.08988629201760463,0.08945208787918091,0.08945208787918091,10684800,0.0,0.0,1.0
80,1981-04-08 00:00:00-05:00,0.09379493445158005,0.09466334851973075,0.09379493445158005,0.09379493445158005,21952000,0.0,0.0,1.0
81,1981-04-09 00:00:00-05:00,0.09553172439336777,0.09596593415267173,0.09553172439336777,0.09553172439336777,12499200,0.0,0.0,1.0
82,1981-04-10 00:00:00-05:00,0.09683439135551453,0.09726859551213325,0.09683439135551453,0.09683439135551453,33465600,0.0,0.0,1.0
83,1981-04-13 00:00:00-05:00,0.09683439135551453,0.09726859551213325,0.09683439135551453,0.09683439135551453,16060800,0.0,0.0,1.0
84,1981-04-14 00:00:00-05:00,0.09683439135551453,0.09726859551213325,0.09683439135551453,0.09683439135551453,6652800,0.0,0.0,1.0
85,1981-04-15 00:00:00-05:00,0.09249229473706777,0.09249229473706777,0.09205808490514755,0.09205808490514755,34048000,0.0,0.0,1.0
86,1981-04-16 00:00:00-05:00,0.08728101004965545,0.08728101004965545,0.08684680610895157,0.08684680610895157,23878400,0.0,0.0,1.0
87,1981-04-20 00:00:00-05:00,0.08945208787918091,0.08988629201760463,0.08945208787918091,0.08945208787918091,35347200,0.0,0.0,1.0
88,1981-04-21 00:00:00-05:00,0.09553172439336777,0.09596593415267173,0.09553172439336777,0.09553172439336777,28537600,0.0,0.0,1.0
89,1981-04-22 00:00:00-05:00,0.09900539368391037,0.09943960350639824,0.09900539368391037,0.09900539368391037,18995200,0.0,0.0,1.0
90,1981-04-23 00:00:00-05:00,0.10161061584949492,0.1020448256139573,0.10161061584949492,0.10161061584949493,58016000,0.0,0.0,1.0
91,1981-04-24 00:00:00-05:00,0.10161062892395062,0.10161062892395062,0.10074222087860107,0.10074222087860107,35056000,0.0,0.0,1.0
92,1981-04-27 00:00:00-04:00,0.10030799842043107,0.10030799842043107,0.09987378865480424,0.09987378865480423,38528000,0.0,0.0,1.0
93,1981-04-28 00:00:00-04:00,0.09857120116112966,0.09857120116112966,0.09813699126243591,0.09813699126243591,32188800,0.0,0.0,1.0
94,1981-04-29 00:00:00-04:00,0.09726859551213325,0.09726859551213325,0.09683439135551453,0.09683439135551453,13641600,0.0,0.0,1.0
95,1981-04-30 00:00:00-04:00,0.09857117384672165,0.09943959340346713,0.09857117384672165,0.09857117384672165,12611200,0.0,0.0,1.0
96,1981-05-01 00:00:00-04:00,0.09857117384672165,0.09943959340346713,0.09857117384672165,0.09857117384672165,16553600,0.0,0.0,1.0
97,1981-05-04 00:00:00-04:00,0.09857120116112966,0.09857120116112966,0.09813699126243591,0.09813699126243591,14448000,0.0,0.0,1.0
98,1981-05-05 00:00:00-04:00,0.09813701453507354,0.09813701453507354,0.09770281612873077,0.09770281612873077,17539200,0.0,0.0,1.0
99,1981-05-06 00:00:00-04:00,0.09553177580673124,0.09553177580673124,0.09509757161140442,0.09509757161140442,18950400,0.0,0.0,1.0
100,1981-05-07 00:00:00-04:00,0.0964001715183258,0.09683438142808957,0.0964001715183258,0.0964001715183258,9363200,0.0,0.0,1.0
101,1981-05-08 00:00:00-04:00,0.09726858884096146,0.09770279876545995,0.09726858884096146,0.09726858884096146,7907200,0.0,0.0,1.0
102,1981-05-11 00:00:00-04:00,0.09553177580673124,0.09553177580673124,0.09509757161140442,0.09509757161140442,11939200,0.0,0.0,1.0
103,1981-05-12 00:00:00-04:00,0.09509757161140442,0.0964001899950455,0.09509757161140442,0.09509757161140442,4256000,0.0,0.0,1.0
104,1981-05-13 00:00:00-04:00,0.09509752429827112,0.09596593805453021,0.0946633145213127,0.09466331452131271,4905600,0.0,0.0,1.0
105,1981-05-14 00:00:00-04:00,0.09422910597683605,0.09422910597683605,0.09336069226264954,0.09336069226264954,4928000,0.0,0.0,1.0
106,1981-05-15 00:00:00-04:00,0.09553172439336777,0.09683434787362218,0.09553172439336777,0.09553172439336777,4905600,0.0,0.0,1.0
107,1981-05-18 00:00:00-04:00,0.09726858884096146,0.09813699709463908,0.09726858884096146,0.09726858884096146,4166400,0.0,0.0,1.0
108,1981-05-19 00:00:00-04:00,0.09596593415267173,0.09596593415267173,0.09553172439336777,0.09553172439336777,25424000,0.0,0.0,1.0
109,1981-05-20 00:00:00-04:00,0.09857117384672165,0.09943959340346713,0.09857117384672165,0.09857117384672165,13283200,0.0,0.0,1.0
110,1981-05-21 00:00:00-04:00,0.10421665757894516,0.10465086741778586,0.10421665757894516,0.10421665757894516,32211200,0.0,0.0,1.0
111,1981-05-22 00:00:00-04:00,0.10899297893047333,0.10986139898988764,0.10899297893047333,0.10899297893047333,31427200,0.0,0.0,1.0
112,1981-05-26 00:00:00-04:00,0.1089929350009244,0.1089929350009244,0.10855873674154282,0.10855873674154282,85344000,0.0,0.0,1.0
113,1981-05-27 00:00:00-04:00,0.11463761329650879,0.11507182309428085,0.11463761329650879,0.11463761329650879,149497600,0.0,0.0,1.0
114,1981-05-28 00:00:00-04:00,0.11463761329650879,0.11507182309428085,0.11463761329650879,0.11463761329650879,73987200,0.0,0.0,1.0
115,1981-05-29 00:00:00-04:00,0.1150718405842781,0.1155068273343358,0.1150718405842781,0.1150718405842781,59382400,0.0,0.0,1.0
116,1981-06-01 00:00:00-04:00,0.1150718405842781,0.1155068273343358,0.1150718405842781,0.1150718405842781,51251200,0.0,0.0,1.0
117,1981-06-02 00:00:00-04:00,0.10986134899512795,0.10986134899512795,0.10942713916301729,0.10942713916301727,40432000,0.0,0.0,1.0
118,1981-06-03 00:00:00-04:00,0.10942713916301729,0.11029554723192173,0.10942713916301729,0.10942713916301727,39446400,0.0,0.0,1.0
119,1981-06-04 00:00:00-04:00,0.11159817129373552,0.11203236950938504,0.11159817129373552,0.1115981712937355,56067200,0.0,0.0,1.0
120,1981-06-05 00:00:00-04:00,0.11029552735643394,0.11029552735643394,0.1098613291978836,0.1098613291978836,57680000,0.0,0.0,1.0
121,1981-06-08 00:00:00-04:00,0.10638766468570388,0.10638766468570388,0.10595345497131349,0.10595345497131348,93497600,0.0,0.0,1.0
122,1981-06-09 00:00:00-04:00,0.1081245169043541,0.10855872671896519,0.1081245169043541,0.1081245169043541,119593600,0.0,0.0,1.0
123,1981-06-10 00:00:00-04:00,0.10942713916301729,0.11072975706403239,0.10942713916301729,0.10942713916301727,25222400,0.0,0.0,1.0
124,1981-06-11 00:00:00-04:00,0.11420337110757828,0.11463758078219675,0.11420337110757828,0.11420337110757828,38976000,0.0,0.0,1.0
125,1981-06-12 00:00:00-04:00,0.11333501085960286,0.11333501085960286,0.11290080100297928,0.11290080100297928,25804800,0.0,0.0,1.0
126,1981-06-15 00:00:00-04:00,0.11290081342191845,0.11290081342191845,0.11246660351753235,0.11246660351753235,143763200,0.0,0.0,1.0
127,1981-06-16 00:00:00-04:00,0.11072975139436969,0.11072975139436969,0.11029554158449174,0.11029554158449173,37251200,0.0,0.0,1.0
128,1981-06-17 00:00:00-04:00,0.1089929350009244,0.1089929350009244,0.10855873674154282,0.10855873674154282,27574400,0.0,0.0,1.0
129,1981-06-18 00:00:00-04:00,0.10855872671896519,0.10899292493825984,0.1081245169043541,0.1081245169043541,23049600,0.0,0.0,1.0
130,1981-06-19 00:00:00-04:00,0.10551928809810458,0.10551928809810458,0.105085089802742,0.105085089802742,27507200,0.0,0.0,1.0
131,1981-06-22 00:00:00-04:00,0.10161061653612936,0.10161061653612936,0.101176418364048,0.101176418364048,10841600,0.0,0.0,1.0
132,1981-06-23 00:00:00-04:00,0.10291329771280289,0.10378248297651917,0.10291329771280289,0.10291329771280289,15030400,0.0,0.0,1.0
133,1981-06-24 00:00:00-04:00,0.10117644314060992,0.10117644314060992,0.10030802339315414,0.10030802339315414,23027200,0.0,0.0,1.0
134,1981-06-25 00:00:00-04:00,0.10247907042503357,0.10291328033799052,0.10247907042503357,0.10247907042503357,24259200,0.0,0.0,1.0
135,1981-06-26 00:00:00-04:00,0.1020448263035259,0.1020448263035259,0.101176418364048,0.101176418364048,23788800,0.0,0.0,1.0
136,1981-06-29 00:00:00-04:00,0.09857122453673772,0.09857122453673772,0.09770281612873077,0.09770281612873077,10595200,0.0,0.0,1.0
137,1981-06-30 00:00:00-04:00,0.09075466443746544,0.09075466443746544,0.09032046049833296,0.09032046049833298,35907200,0.0,0.0,1.0
138,1981-07-01 00:00:00-04:00,0.08988629201760463,0.08988629201760463,0.08945208787918091,0.08945208787918091,170464000,0.0,0.0,1.0
139,1981-07-02 00:00:00-04:00,0.08945208787918091,0.08988629201760463,0.08945208787918091,0.08945208787918091,30284800,0.0,0.0,1.0
140,1981-07-06 00:00:00-04:00,0.08728103747661893,0.08728103747661893,0.08641262352466583,0.08641262352466583,16531200,0.0,0.0,1.0
141,1981-07-07 00:00:00-04:00,0.08728104829788208,0.08814946235750272,0.08728104829788208,0.08728104829788208,15836800,0.0,0.0,1.0
142,1981-07-08 00:00:00-04:00,0.09075471013784409,0.09118969697973743,0.09075471013784409,0.09075471013784409,16620800,0.0,0.0,1.0
143,1981-07-09 00:00:00-04:00,0.08424160550820561,0.08424160550820561,0.08380740135908127,0.08380740135908127,32883200,0.0,0.0,1.0
144,1981-07-10 00:00:00-04:00,0.07772771935086117,0.07772771935086117,0.0772935152053833,0.0772935152053833,55171200,0.0,0.0,1.0
145,1981-07-13 00:00:00-04:00,0.07903111726045609,0.07946532718706421,0.07903111726045609,0.07903111726045609,45740800,0.0,0.0,1.0
146,1981-07-14 00:00:00-04:00,0.0825047567486763,0.08337317062809702,0.0825047567486763,0.0825047567486763,19779200,0.0,0.0,1.0
147,1981-07-15 00:00:00-04:00,0.08467579632997513,0.08511000038102942,0.08467579632997513,0.08467579632997513,10953600,0.0,0.0,1.0
148,1981-07-16 00:00:00-04:00,0.08684680610895157,0.08771521978801654,0.08684680610895157,0.08684680610895157,15232000,0.0,0.0,1.0
149,1981-07-17 00:00:00-04:00,0.08988626301288605,0.09032047280885773,0.08988626301288605,0.08988626301288605,19824000,0.0,0.0,1.0
150,1981-07-20 00:00:00-04:00,0.08424160550820561,0.08424160550820561,0.08380740135908127,0.08380740135908127,23654400,0.0,0.0,1.0
151,1981-07-21 00:00:00-04:00,0.08380736145963365,0.08380736145963365,0.08337315171957016,0.08337315171957016,31942400,0.0,0.0,1.0
152,1981-07-22 00:00:00-04:00,0.07946532674828438,0.07946532674828438,0.07859613001346588,0.07859613001346588,22668800,0.0,0.0,1.0
153,1981-07-23 00:00:00-04:00,0.08076793700456619,0.08120214688619316,0.08076793700456619,0.08076793700456619,34451200,0.0,0.0,1.0
154,1981-07-24 00:00:00-04:00,0.08337315171957016,0.08380736145963365,0.08337315171957016,0.08337315171957016,28851200,0.0,0.0,1.0
155,1981-07-27 00:00:00-04:00,0.08684680610895157,0.08728101004965545,0.08684680610895157,0.08684680610895157,17337600,0.0,0.0,1.0
156,1981-07-28 00:00:00-04:00,0.08424160550820561,0.08424160550820561,0.08380740135908127,0.08380740135908127,22848000,0.0,0.0,1.0
157,1981-07-29 00:00:00-04:00,0.08293896658721593,0.08293896658721593,0.0825047567486763,0.0825047567486763,15500800,0.0,0.0,1.0
158,1981-07-30 00:00:00-04:00,0.08554419875144958,0.08641261259354911,0.08554419875144958,0.08554419875144958,9900800,0.0,0.0,1.0
159,1981-07-31 00:00:00-04:00,0.08684680610895157,0.08728101004965545,0.08684680610895157,0.08684680610895157,10953600,0.0,0.0,1.0
160,1981-08-03 00:00:00-04:00,0.08684683253191638,0.08684683253191638,0.0859784185886383,0.0859784185886383,12432000,0.0,0.0,1.0
161,1981-08-04 00:00:00-04:00,0.08728104829788208,0.08771525822652226,0.08728104829788208,0.08728104829788208,31673600,0.0,0.0,1.0
162,1981-08-05 00:00:00-04:00,0.08988626301288605,0.09032047280885773,0.08988626301288605,0.08988626301288605,17494400,0.0,0.0,1.0
163,1981-08-06 00:00:00-04:00,0.08814946482763798,0.08814946482763798,0.0877152606844902,0.0877152606844902,10528000,0.0,0.0,1.0
164,1981-08-07 00:00:00-04:00,0.0877152606844902,0.08814946482763798,0.0877152606844902,0.0877152606844902,9206400,0.0,0.0,1.0
165,1981-08-10 00:00:00-04:00,0.0877152606844902,0.0877152606844902,0.0877152606844902,0.0877152606844902,0,0.0,0.0,1.0
166,1981-08-11 00:00:00-04:00,0.08597843775460591,0.08597843775460591,0.08511002361774445,0.08511002361774445,71456000,0.0,0.0,1.0
167,1981-08-12 00:00:00-04:00,0.08380736145963365,0.08380736145963365,0.08337315171957016,0.08337315171957016,26275200,0.0,0.0,1.0
168,1981-08-13 00:00:00-04:00,0.08120214688619316,0.08120214688619316,0.08076793700456619,0.08076793700456619,27484800,0.0,0.0,1.0
169,1981-08-14 00:00:00-04:00,0.08033371360149562,0.08033371360149562,0.07946529984474182,0.07946529984474182,24192000,0.0,0.0,1.0
170,1981-08-17 00:00:00-04:00,0.07772769427549417,0.07772769427549417,0.07685928046703339,0.07685928046703339,18905600,0.0,0.0,1.0
171,1981-08-18 00:00:00-04:00,0.07599086708568444,0.07599086708568444,0.07512245327234268,0.07512245327234268,17001600,0.0,0.0,1.0
172,1981-08-19 00:00:00-04:00,0.07512246479743984,0.07512246479743984,0.07425405085086823,0.07425405085086823,20675200,0.0,0.0,1.0
173,1981-08-20 00:00:00-04:00,0.07512245327234268,0.0755566630778426,0.07512245327234268,0.07512245327234268,17113600,0.0,0.0,1.0
174,1981-08-21 00:00:00-04:00,0.07078038544569457,0.07078038544569457,0.06991197168827057,0.06991197168827057,41910400,0.0,0.0,1.0
175,1981-08-24 00:00:00-04:00,0.06600334242577068,0.06600334242577068,0.06556913256645203,0.06556913256645203,23072000,0.0,0.0,1.0
176,1981-08-25 00:00:00-04:00,0.06730674207210541,0.06774094612718352,0.06730674207210541,0.06730674207210541,40700800,0.0,0.0,1.0
177,1981-08-26 00:00:00-04:00,0.06643752653256271,0.06643752653256271,0.06600332260131836,0.06600332260131836,33600000,0.0,0.0,1.0
178,1981-08-27 00:00:00-04:00,0.06643755733966827,0.06687254415632107,0.06643755733966827,0.06643755733966827,25916800,0.0,0.0,1.0
179,1981-08-28 00:00:00-04:00,0.06991197168827057,0.07034617566815371,0.06991197168827057,0.06991197168827057,38035200,0.0,0.0,1.0
180,1981-08-31 00:00:00-04:00,0.06991197168827057,0.07034617566815371,0.06991197168827057,0.06991197168827057,40947200,0.0,0.0,1.0
181,1981-09-01 00:00:00-04:00,0.07425405085086823,0.07468826072298353,0.07425405085086823,0.07425405085086823,37027200,0.0,0.0,1.0
182,1981-09-02 00:00:00-04:00,0.0755566731095314,0.07599087717502268,0.0755566731095314,0.0755566731095314,19376000,0.0,0.0,1.0
183,1981-09-03 00:00:00-04:00,0.07251721263650483,0.07251721263650483,0.07164879888296127,0.07164879888296127,37475200,0.0,0.0,1.0
184,1981-09-04 00:00:00-04:00,0.07121461550151933,0.07121461550151933,0.07078041136264801,0.07078041136264801,15254400,0.0,0.0,1.0
185,1981-09-08 00:00:00-04:00,0.06904355171749232,0.06904355171749232,0.0686093419790268,0.0686093419790268,25446400,0.0,0.0,1.0
186,1981-09-09 00:00:00-04:00,0.0686093419790268,0.06904355171749232,0.0686093419790268,0.0686093419790268,30531200,0.0,0.0,1.0
187,1981-09-10 00:00:00-04:00,0.06904355436563492,0.06947775832309701,0.06904355436563492,0.06904355436563492,34809600,0.0,0.0,1.0
188,1981-09-11 00:00:00-04:00,0.0686093784676339,0.0686093784676339,0.06817517429590225,0.06817517429590225,17539200,0.0,0.0,1.0
189,1981-09-14 00:00:00-04:00,0.06643752653256271,0.06643752653256271,0.06600332260131836,0.06600332260131836,27686400,0.0,0.0,1.0
190,1981-09-15 00:00:00-04:00,0.06470074434423448,0.06470074434423448,0.06426654011011124,0.06426654011011124,19510400,0.0,0.0,1.0
191,1981-09-16 00:00:00-04:00,0.06339811289337174,0.06339811289337174,0.06296390295028687,0.06296390295028687,19353600,0.0,0.0,1.0
192,1981-09-17 00:00:00-04:00,0.061661278202228914,0.061661278202228914,0.06122706830501557,0.061227068305015564,19376000,0.0,0.0,1.0
193,1981-09-18 00:00:00-04:00,0.061661291867494576,0.06209549606327617,0.061661291867494576,0.06166129186749458,26320000,0.0,0.0,1.0
194,1981-09-21 00:00:00-04:00,0.06209549680352212,0.06252970680214057,0.06209549680352212,0.06209549680352211,49033600,0.0,0.0,1.0
195,1981-09-22 00:00:00-04:00,0.05905602782558341,0.05905602782558341,0.0586218237876892,0.05862182378768921,47420800,0.0,0.0,1.0
